fipsCode,state,eia_n_utilities,eia_n_coops,eia_customers,eia_cust_residential,eia_sales_mwh,eia_dist_circuits,eia_ami_meters,eia_all_meters,eia_coop_share,eia_muni_share,eia_iou_share,eia_saidi_with_med,eia_saidi_no_med,eia_saifi_with_med,eia_saifi_no_med,eia_ami_share,eia_cust_per_circuit,eia_mwh_per_customer,population,land_sqmi,eia_cust_per_capita,eia_circuits_per_1ksqmi,tl_km,tl_segments,tl_max_kv,tl_km_per_1ksqmi,eia_cust_per_tl_km
18055,IN,6,3,21461.729869724524,15939.061419359325,583394.6014697865,29.46089150783206,18243.73504764948,21712.708437560614,0.24547575604547772,0.16513114373876378,0.5893931002157586,459.5544334982553,152.335059365096,1.5682159800815068,1.1830598096966232,0.8402330414058253,728.4820238389259,27.183018564256802,30803,542.467,0.6967415469183041,54.30909439252906,1029.7880250044284,43,345.0,1898.342249398449,20.840920022965147
18057,IN,6,2,245557.8197353624,216909.64841418472,6847829.010701587,317.32436265928635,241137.94286487927,248933.36053255136,0.08723489907754782,0.02871075336623171,0.8840543475562204,224.02392543053554,97.25631712060289,1.068056294147779,0.8960923640707843,0.9686847208787319,773.838534417919,27.88682933445773,347467,394.377,0.7067083197407593,804.6218787081558,769.9854327991078,106,765.0,1952.4095796638944,318.9122927205162
18059,IN,6,3,52380.69462002547,45516.51074450056,1377290.3446033194,68.08977895995513,52692.06638272048,53199.65764874999,0.12483657542417007,0.24923304463032062,0.6259303799455094,196.31233473865265,74.11940971400352,0.906706010071504,0.7535124358663424,0.9904587493893122,769.2886571247578,26.293854149783893,79840,305.957,0.6560708243991166,222.54689044524275,705.9896512320126,40,765.0,2307.4799767026498,74.19470601108196
18061,IN,2,1,11412.791944704819,10222.822075491542,300142.452543369,18.992824744187168,11622.397998084054,11657.569776232882,0.30645758488770564,0.0,0.6935424151122943,270.5850603326371,125.53505286763651,1.4441664381732022,1.1698271372693194,0.9969829236432678,600.9001872245334,26.29877544404249,39654,484.104,0.2878093494907152,39.232943219199115,839.6769880196147,64,345.0,1734.4971080999428,13.591883673770775
18063,IN,7,2,99368.14531609237,88503.98167997293,2550358.071653249,132.70473902862688,99238.64490225825,100582.05950129057,0.2622909897822298,0.01536980833924114,0.722339201878529,224.6175372712228,87.94187942142709,1.2055777064086906,0.9752866615416661,0.986643596226869,748.7912341597448,25.665750966172318,174788,406.894,0.5685066784681578,326.14081069916705,633.5251592781831,59,345.0,1556.9783758870446,156.84956447398085
18065,IN,10,2,26468.85560628138,19141.618617622385,724386.326159888,32.94114777800341,24424.472578228866,25357.265429082145,0.09040867665822079,0.1450402222939698,0.7645511010478094,223.72941921652279,104.92519802592878,1.0035219315686623,0.8268009605894069,0.9632139808820449,803.5195307904866,27.367496990991263,48914,391.877,0.5411304658437539,84.05991619309991,773.5167765988582,32,345.0,1973.8764372465291,34.21885136436801
18067,IN,3,1,37490.7070096258,33117.86918800389,1122299.0870141233,59.48621502820238,35025.69122404324,38080.69030891232,0.07680732307501598,0.0,0.9231926769249841,239.04253982641288,125.79181231249225,1.0035219315686625,0.826800960589407,0.9197756379916754,630.2419307036341,29.935394035806556,83658,293.074,0.44814252085426143,202.9733617728027,353.27534296727924,15,230.0,1205.4134551931568,106.123191884066
18069,IN,5,2,18947.31343174597,16040.468428078735,611545.8740342455,29.864822052976972,18251.039380006852,19199.922842773307,0.15360707383573993,0.04586402199606844,0.8005289041681917,205.14363374724792,99.60166710986125,1.0110959615885735,0.8374193846648867,0.9505787877098888,634.4358388653875,32.27612591290165,36662,382.649,0.5168106876805949,78.04756330991842,658.9040352867486,21,765.0,1721.95415455613,28.755801174446116
18071,IN,3,2,14453.277834139004,13017.443634451214,416483.1809160608,25.898483136460307,14703.16836025231,14739.870489663917,0.3588029007553988,0.0,0.6411970992446012,263.67856337794456,116.27727379385279,1.4726227252888053,1.09886824262278,0.9975100100480975,558.074299486345,28.815828886393998,46428,509.978,0.3113052001839193,50.7835301453402,558.6260301002033,37,345.0,1095.3924092807988,25.87290433198477
18073,IN,5,3,15733.246842151682,10251.018414652954,487299.3735146798,10.86797796902641,4193.239669109471,15849.406337911792,0.18991374082958873,0.2112723478725647,0.5988139112978467,493.3063709922439,182.33465222237743,1.4732209948544315,1.0085798183406889,0.2645676172159987,1447.67010818307,30.972588074391172,32918,559.68,0.4779526958549026,19.418199630192987,172.73467538381703,20,138.0,308.63113812145696,91.0833149579976
18075,IN,2,1,4860.924499911229,3837.131685357343,153783.69079934372,6.163964731893131,4852.178579450932,4878.9345502561855,0.09798547828230841,0.0,0.9020145217176917,156.7,97.5,0.839,0.725,0.994516021781057,788.6035549100715,31.63671659622612,20478,383.905,0.23737301005524117,16.0559636678166,140.9646054713238,13,138.0,367.1861670760313,34.483298014125104
18077,IN,4,3,16694.48228664148,15197.193333521274,373121.48852064606,20.560354246853336,11587.594943908585,16899.093442682755,0.6036770727436895,0.0,0.3963229272563105,243.52256018556983,150.64074019849843,1.411651875807338,1.1539263090404284,0.6856932878210678,811.9744478233632,22.349988583905283,33147,360.64,0.5036498713802601,57.010742698683835,1423.1577023551874,26,765.0,3946.200372546549,11.730591949868758
18079,IN,5,4,14118.857046955593,12872.181483805118,373881.84188782505,22.13007968136456,9864.581239344545,14289.30770166847,0.6096160300740425,0.0,0.39038396992595753,254.66303562076845,162.768070804594,1.4987653487175177,1.258736302089224,0.6903470374700323,637.9939543934354,26.481027511249156,27613,376.597,0.5113119562146667,58.763292541800816,391.96802977237473,14,765.0,1040.815592722127,36.02043017425363
18081,IN,7,3,106000.0827906944,90675.16427669278,2531171.5335138524,130.18057991926477,102902.91461726003,107761.12827476302,0.3232184935011989,0.05008811731794134,0.6266933891808598,303.5506782196819,112.96115391306836,1.5733348062661168,1.1153743522614634,0.9549168263613963,814.2541910355093,23.878958080738975,161765,320.415,0.6552720476660242,406.2874082651086,666.0743254207625,50,345.0,2078.786340904023,159.1415233183378
18083,IN,4,2,18504.53712264223,16342.81793714699,495033.26693246973,27.993965506032456,18794.323884355395,18827.27296505389,0.19482598838199633,0.0,0.8051740116180036,447.2120476919574,138.800167005555,1.5013587389584484,1.1440036128868079,0.9982499281356545,661.0187870187474,26.751994046192323,36282,515.827,0.5100197652456377,54.27006633237976,1844.8163867218975,70,765.0,3576.4246282608265,10.030557651064356
18085,IN,9,6,58834.47014872456,49588.10094266435,1775443.4070926097,68.50439206276471,35901.46750079635,58939.639641901485,0.3312149813423627,0.006220842969687801,0.6625641756879495,375.25857868823437,137.7613246229575,1.2488610592131242,0.9367126575942348,0.6091226162718716,858.842307436574,30.176925237952506,80240,531.444,0.7332311833091296,128.9023717696779,602.5415296249352,13,765.0,1133.781790037963,97.64384238435372
18087,IN,6,4,25049.388252170003,18230.014339710346,721261.0004168355,16.744777503261894,13427.910104523049,25085.192977304272,0.19216042654013807,0.0,0.807839573459862,366.37268206836285,136.7742207112249,1.1250583976486004,0.8620073600244706,0.5352922784637095,1495.9522900373186,28.793557477570474,40446,379.63,0.6193291858816695,44.10815136649341,313.3256736356731,12,345.0,825.3448716794593,79.94681049117212
18089,IN,2,1,152208.98543783382,133069.14926247473,4525602.193844322,53.70210892272284,9478.68996790798,152208.98543783382,0.06227418138713846,0.0,0.9377258186128616,543.0235288829965,179.1444641479649,1.4843515524553872,1.132521161029208,0.06227418138713846,2834.3204483247027,29.7328188662863,498700,498.729,0.30521152082982517,107.6779351566138,1427.098909107728,168,765.0,2861.4716792240433,106.65622716578221
18091,IN,4,1,58381.006073286924,51060.95998271036,1768682.8265957828,45.94352747434715,26158.71768329167,58479.874899814364,0.03659901242873886,0.0,0.9634009875712611,383.7452910043903,145.48307567486108,1.2182780404833828,0.96450330145267,0.44731145078722984,1270.712313195462,30.295518106959605,112417,598.287,0.5193254229634924,76.79178634058094,1102.8766425934527,49,765.0,1843.3906178697723,52.935209450081345
18093,IN,5,4,19306.173693964938,14501.00262490007,524730.2909679388,28.31352495411094,16373.921904707466,19701.286791177958,0.5346278635776872,0.0,0.4653721364223127,459.7493099519018,183.80884950091823,1.6992484435495276,1.3164205764144612,0.8311092609463229,681.8710748751829,27.179403815887568,45011,449.146,0.4289212346751891,63.038577554093635,766.0018692717242,41,345.0,1705.4629658768513,25.203820602057107
18095,IN,8,2,126096.23104317879,104988.2002468518,3354657.7836346747,157.51393151759473,125954.28807597657,126241.2014542301,0.053916938790656226,0.30133335219978774,0.6447497090095561,313.2588090331134,126.3036646240791,1.5254132141730197,1.2043808677064436,0.9977272603955883,800.5401797052695,26.60394966512479,130129,451.921,0.9690094524908267,348.54306730068913,987.938098957794,67,765.0,2186.0858401308947,127.63576096134115
18097,IN,2,0,401292.9660944533,353281.2940567123,10672049.316772766,428.7346709704473,409107.59865673294,409985.38749934285,0.0,0.0,1.0,270.58580539678513,99.73808470807347,1.2159749158077002,1.0017827031912234,0.9978589752967444,935.993735207187,26.594159924200767,977203,396.612,0.41065466038730264,1080.9926854720666,1369.095462866097,160,345.0,3451.9769015211264,293.10809726472763
18099,IN,7,3,28881.772173244804,20936.8240604449,936170.24346537,18.8384932788638,12361.855523108457,28642.68865240041,0.08706477990594405,0.11443203623985551,0.7985031838542005,383.7452910043903,145.48307567486108,1.218278040483383,0.96450330145267,0.4315885171650067,1533.1253803428774,32.41387813219473,46095,443.62,0.6265706079454345,42.46538316321131,715.2071409053594,12,765.0,1612.2067104850084,40.38238787253191
18101,IN,6,4,5105.965574498529,3881.5937289550866,131970.1926084903,8.507029083200269,4360.590356648931,5086.096735989146,0.5956585329684349,0.02076003029268574,0.3835814367388795,490.3303181270966,184.54882894706986,1.6293334068612078,1.2328886065054814,0.8573549782868773,600.2054917834735,25.846275436639903,9812,335.761,0.5203796957295689,25.33656107528947,752.8996776020515,15,345.0,2242.3678676262325,6.78173430856124
18103,IN,6,3,23955.924961868586,18358.01035379198,676321.5014662382,33.6759546063119,24134.125127403437,24209.54062814009,0.16359238667160136,0.21533926565661712,0.6210683476717815,181.28772893020061,86.75767099524036,0.963996585936495,0.7297907937054133,0.9968848850998439,711.3658763923656,28.231909331105385,35962,373.842,0.6661455136496465,90.08071486433279,245.9585822460483,8,765.0,657.9212133629939,97.39820722297026
18105,IN,5,3,79668.2076879893,72034.80624633768,1903052.8253764145,100.60465491832711,80782.9637819396,80911.0279964087,0.2798150039386028,0.0,0.7201849960613972,407.0230650500433,156.17242054043436,1.71472192059476,1.4013306275894968,0.998417221760243,791.8938517573124,23.887230309353587,139718,394.522,0.5702071865327968,255.0039159244025,863.0662495919787,41,345.0,2187.6251504148786,92.3083340654939
18107,IN,10,4,30453.77085787779,23492.884386995305,844020.9409944412,52.049970303275806,26838.638446861427,30078.061844873766,0.3474920116749271,0.403858033128219,0.24864995519685387,199.17319602551024,93.01919188391167,1.1687543788942016,0.9185812517259713,0.8922994634853961,585.087189876094,27.71482536377296,37936,504.647,0.8027670512936996,103.14134494661775,480.1340622444737,36,345.0,951.4255751931026,63.42764084580069
18109,IN,6,3,51764.25155752949,46556.59376718478,1219744.4188757879,67.90964490465674,51763.31885354828,51831.79971881278,0.41958416052418807,0.010972823578232153,0.5694430158975797,270.37640217223026,103.07203618043842,1.5271772444871294,1.0891365621997164,0.9986787866592322,762.2518366898407,23.563451265593873,71780,403.834,0.7211514566387502,168.16227683814822,750.909418942225,32,345.0,1859.450712278374,68.93541384851405
18111,IN,3,2,4737.520163812002,3841.5200184852342,150642.4694731997,2.900561767092653,827.7664081591827,4786.322819695175,0.16449720839799784,0.0,0.8355027916020021,500.92331192047385,161.258108063904,1.4732209948544317,1.0085798183406889,0.1729441241934242,1633.3112494138002,31.79774740040085,13830,401.755,0.3425538802467102,7.2197278617382565,57.51287297919145,6,,143.15409386116278,82.37321348085095
18113,IN,7,3,32080.410766061304,23724.068710046595,982259.0502360133,25.34420356550502,17250.14878954087,32110.572302217042,0.13123101808650653,0.1286406470064288,0.7401283349070646,337.67863504148977,129.40072884485951,1.1198916566543868,0.8674494535673409,0.5372108795566329,1265.7888689674458,30.618655646241614,47457,410.845,0.6759890167111554,61.687993198176976,400.00110398801087,30,345.0,973.605870798016,80.20080556333374
18115,IN,3,1,2302.5528156131622,1907.616757856942,55476.5501354876,2.384514941511365,1217.6424714991126,2339.2194903313925,0.4113408746402501,0.0737213308796125,0.5149377944801374,277.7647031531107,173.1115487299691,1.3443092178311966,1.1909013271219104,0.5205336551494839,965.6273380923949,24.093497338828417,5940,86.15,0.38763515414363003,27.67864122474016,117.3808435553257,3,138.0,1362.5170464924631,19.616086798080374
18117,IN,4,2,9746.41244598434,5786.701415354086,220027.00529293035,11.78694631247308,6570.439242282965,8039.223472476262,0.4053594595933872,0.18776139529719837,0.4068791451094145,295.63,112.89,1.18,0.936,0.8172977483183611,826.8818901525475,22.575178970964295,19867,398.379,0.4905829992441909,29.587268185504456,366.46554129667186,25,345.0,919.8917144143436,26.595713232677834
18119,IN,4,2,11195.961012770069,10075.920000678962,273075.50361397996,13.951736066202962,11366.073057596892,11385.615687155689,0.21797083750728385,0.0,0.7820291624927161,420.59034215715485,154.23705973358742,1.6746814041945055,1.359195567159108,0.9982835684871356,802.4779826427084,24.39053720377475,21321,385.295,0.5251142541517785,36.21052976603112,787.6196889217473,16,345.0,2044.1990914020355,14.214932879721886
18121,IN,4,1,6670.40081165463,2824.8816453120908,138670.3441564173,4.67937042337243,4158.222953356962,5657.129228615527,0.1269090310321158,0.3896317587781211,0.4834592101897631,295.63,112.89,1.18,0.936,0.7350411817222366,1425.4910828040968,20.788907304360222,16156,444.721,0.4128745241182613,10.522036115615027,242.90818608235017,20,230.0,546.2035435303261,27.460584672898783
18123,IN,5,2,9073.853300710105,3400.9891856799677,304099.74961561634,9.353761709160734,7968.016306020718,8109.984650120059,0.4039462418036209,0.5960537581963791,0.0,219.7,219.7,1.775,1.775,0.9824946223421964,970.0753111791914,33.51384902727246,19170,381.74,0.47333611375639567,24.502964607221493,395.88792134859506,37,765.0,1037.0616685403547,22.920258010903588
18125,IN,5,2,12275.871988232962,10823.334266636395,346351.74857888505,19.440281637441167,12607.366412622087,12618.582738014578,0.18528398689856204,0.0,0.8147160131014379,369.7015303595302,114.33353106161104,1.3631908667556991,1.045362938144133,0.9991111263740656,631.4657481396847,28.214024137012878,12250,334.303,1.0021119990394256,58.151681670344466,1288.4444375720182,53,765.0,3854.121672769967,9.527668893014875
18127,IN,3,2,58246.37732422882,51001.41192587616,1742260.4903950507,41.49791053297347,9281.459912800019,58860.73314665447,0.14887494450286795,0.0,0.851125055497132,510.98309578501414,170.9033069359401,1.5967113509269593,1.1573156925157029,0.15768508845574172,1403.5978336294145,29.911911614635653,173215,418.104,0.3362663587115944,99.25260349810927,1049.4195228305778,75,765.0,2509.948536322489,55.50342456668051
18129,IN,3,1,16780.626251762384,14639.937220537215,520514.09769379435,28.606941045861536,17397.644801716844,17417.58322482401,0.09007286478158866,0.0,0.9099271352184113,469.56114358545415,136.31726224087004,1.455234541603756,1.0302077961194067,0.9988552703983208,586.5928211219905,31.018752809605505,25222,409.385,0.6653170348014584,69.87784370668572,448.8642764808239,63,345.0,1096.435571603317,37.38463301941846
18131,IN,6,4,7166.002327174631,4105.636703982813,200546.57647130065,4.505014007017975,971.7688658470665,7169.386755554589,0.18956684058632467,0.31063344642781515,0.49979971298586007,502.822595398575,190.0035437703913,1.5967113509269593,1.157315692515703,0.1355442102623595,1590.6725963584865,27.98583747465387,12514,433.675,0.5726388306836049,10.387995635021559,369.4381728517764,6,345.0,851.8779566536609,19.397027307326272
18133,IN,7,4,26040.097387616854,21659.171188914315,604748.4481807151,32.263952637481275,25925.81383532607,25959.897030523967,0.4051979596378316,0.015629741853175456,0.5791722985089929,362.10166041952493,135.61020835374092,1.6047761520832469,1.2847166459968828,0.9986870828047653,807.0956984162528,23.223739880032017,36726,480.537,0.7090371232265112,67.14145349365663,415.0734859492083,34,345.0,863.7700862768286,62.73611365001359
18135,IN,5,3,12711.783882267046,10382.857250097184,367082.2874010644,19.62348093430901,12833.197053279082,12884.579918499303,0.2025498602146378,0.0,0.7974501397853622,223.72941921652279,104.9251980259288,1.0035219315686623,0.8268009605894071,0.9960120651549961,647.7843520637668,28.877322868361905,24502,452.379,0.5188059702174127,43.37840822476068,484.6208829965248,16,345.0,1071.2718384286732,26.230367547653124
18137,IN,3,2,11586.829599947814,10456.610943481155,300840.2560947167,15.461680536675942,7119.632010345731,11765.811120731498,0.5004989364077334,0.0,0.49950106359226665,268.10286193623205,174.070870250257,1.3599071691554072,1.2220685193483187,0.6051118734857859,749.3900532004415,25.96398380589559,28995,446.423,0.39961474736843644,34.6345966419202,652.7203673359757,29,345.0,1462.111869988723,17.751598049925274
18139,IN,6,4,5842.204264233613,4596.569228268732,162917.10472759468,9.38106609929278,5888.955195398327,5980.014515648424,0.3511379954490167,0.07650388086124046,0.5723581236897428,276.53655269744587,124.65584337783379,1.233700637169549,1.0309048996518444,0.9847727258835554,622.7654940704494,27.8862390562043,16752,408.137,0.348746672888826,22.985091033875342,981.1418135846742,39,765.0,2403.9521376025064,5.954495245584007
18141,IN,8,3,176500.04544769652,149193.01398362004,4921375.292637361,192.06039971338464,68320.83874411619,177072.1086194183,0.04821578795364749,0.17816992579369567,0.7736142862526568,383.7452910043903,145.48307567486106,1.2182780404833828,0.96450330145267,0.38583625211669226,918.9819749989632,27.883138954180872,272912,457.777,0.6467287823463114,419.55012967751685,1847.712495169224,85,765.0,4036.2720170939647,95.52354379220218
18143,IN,4,2,12490.965193009135,7612.231400738823,330989.28198345297,12.398805170697312,12392.207774829305,12411.483744579727,0.282261929142528,0.3280771290831507,0.38966094177432137,238.02034730757188,105.30752968144708,1.3475622367544082,0.9889755049510021,0.9984469246266514,1007.4329760846335,26.498295117233933,24384,190.403,0.5122607116555583,65.11874902547392,274.26810638233525,23,765.0,1440.4610556679004,45.542900914612645
18145,IN,5,2,25109.31730591393,21932.27952517047,633636.921660934,30.545875104839773,25280.94188549157,25614.846155076062,0.24542192838600513,0.017718303650802247,0.7368597679631926,240.09511461575946,84.81740567727483,1.3072158303391426,0.8698358384951342,0.9869644241639015,822.0199034970695,25.235131403261818,45055,411.138,0.557303680077992,74.29591792741068,843.0548875983656,45,765.0,2050.5399345192263,29.78372781568654
18147,IN,4,1,9489.68240785011,8220.73561351074,317052.65548928146,15.548230565518908,9713.184991113882,9859.54928049305,0.13663731370745308,0.016280380327725174,0.8470823059648217,219.69999999999996,219.69999999999996,1.775,1.775,0.9851550729941836,610.3384155426178,33.41024934902008,19810,396.882,0.4790349524406921,39.175952967176414,831.419246113589,41,765.0,2094.8776868529917,11.413835381137694
18149,IN,5,4,8689.613418369963,6881.355529946319,252483.57591769876,5.599097463072615,2081.7014599892073,8771.175205036761,0.23024301952956217,0.0,0.7697569804704377,510.98309578501403,170.9033069359401,1.596711350926959,1.1573156925157029,0.23733438351497194,1551.9668081650727,29.055789223482023,23371,309.144,0.3718117931782963,18.111616149990343,366.4781872000676,5,345.0,1185.461102916659,23.71113403708836
18151,IN,5,3,21302.44860530407,15500.1951222537,613638.52906796,14.190034044392338,11432.28216509052,21332.73359815633,0.1912445285857158,0.0,0.8087554714142843,366.3726820683628,136.77422071122487,1.1250583976486004,0.8620073600244706,0.5359032921162317,1501.2260392512899,28.806009132451134,34435,308.777,0.6186278090693792,45.9556056454734,119.058318917598,9,138.0,385.5802696366569,178.92448674710255
18153,IN,4,2,10617.08145311844,9376.78300528055,284028.09982176346,16.06169395124518,10783.34822503242,10802.252943981224,0.1948259883819963,0.0,0.8051740116180036,447.21204769195737,138.80016700555504,1.5013587389584482,1.144003612886808,0.9982499281356545,661.0187870187474,26.751994046192323,20817,447.172,0.5100197652456377,35.918380290459105,885.1532733428413,43,765.0,1979.4469987898196,11.99462485522119
18155,IN,3,1,5551.11086343846,4944.645505421198,134142.88445809172,5.360543191912326,4076.4106210486543,5637.723478442109,0.2796857193887146,0.0,0.7203142806112853,266.33855248988823,141.34466800413898,1.3093969617738994,1.143923823454974,0.7230596953958981,1035.55006735393,24.165052321617868,9737,220.668,0.5701048437340516,24.292345024708276,753.4911225131851,36,345.0,3414.591705698992,7.3671881427392965
18157,IN,4,3,61825.917450462766,52336.50048837386,1600309.0019473843,105.36031899422534,56404.503182353146,62962.61405942731,0.39867955822210555,0.0,0.6013204417778945,272.3440343328939,142.3407738554783,1.1643464691076069,0.9273346525417108,0.8958411912363695,586.8045772892104,25.884112487770388,186251,498.907,0.3319494523544183,211.18228245790365,679.5232583256213,56,345.0,1362.023900898607,90.98425505376352
18159,IN,4,0,10959.990641924582,5820.752409944291,318123.57842316356,9.40066171544757,10724.46201809845,11067.386060698334,0.0,0.42022262888440476,0.5797773711155951,223.72941921652284,104.9251980259288,1.0035219315686625,0.8268009605894071,0.9690149019182,1165.874379238076,29.02589872716359,15359,260.541,0.7135875149374687,36.081314324607526,242.05863081882816,3,765.0,929.0615711877522,45.27824769085687
18161,IN,2,1,1857.9681916080067,1675.2056084831108,50179.92642140497,3.542711862455559,1896.1127198789854,1901.715114794555,0.23861891662101292,0.0,0.7613810833789871,295.63,112.89,1.18,0.9359999999999999,0.9970540304002502,524.448011507262,27.007957750867625,7087,161.19,0.2621656824619736,21.97848416437471,522.0724483189924,20,345.0,3238.8637528320146,3.558832107670938
18163,IN,1,0,73095.95214359039,63766.11560889397,2296624.859595094,108.18721359706215,76533.16000465653,76533.16000465653,0.0,0.0,1.0,,,,,1.0,675.6431718061673,31.419316559193074,180136,233.401,0.4057820321512101,463.5250645758251,645.552244130488,128,345.0,2765.8503782352605,113.23011082092252
18165,IN,2,1,3397.8980675410053,2699.5139714021643,96354.71592318968,4.4717009139915165,3479.9180505633385,3492.122844566651,0.09304289975573572,0.0,0.9069571002442642,295.63,112.89,1.18,0.936,0.9965050502097021,759.8670244043633,28.3571531599592,15439,256.864,0.2200853725980313,17.408826904476754,670.3837578514652,28,345.0,2609.8782151312184,5.068586503991445
18167,IN,4,3,37299.043513014585,27999.56367931775,984908.8816831594,66.07667185437089,37868.46047792182,37954.309089001836,0.43191607320771336,0.0,0.5680839267922867,588.6140735613549,175.15510959732532,1.6787941847181238,1.2004785807903586,0.9977381063404763,564.4812679915159,26.405740976695544,106153,403.61,0.3513706019897185,163.7141593478132,928.6607575871776,73,345.0,2300.8863942597495,40.16433687789715
18169,IN,6,4,20641.738738287313,16808.341812104416,637673.376939358,32.328734931272514,20783.94160282205,20852.63561014326,0.3791487463990618,0.0,0.6208512536009383,222.15047217710702,108.98277891747216,1.0563885066748275,0.8467930658763526,0.9967057398112402,638.4950967666838,30.89242553761084,30976,412.538,0.6663784458383043,78.3654716202447,263.50037478858866,14,765.0,638.7299467893592,78.33665798330864
18171,IN,4,1,5271.088408706077,3587.0812053948925,147406.20854979253,3.1014975547054533,1902.358206279848,5290.598034853914,0.03278812352147873,0.18933471090176318,0.777877165576758,436.0598772544211,145.945839294985,1.274260101358004,0.9536737690046257,0.35957337785772203,1699.5300869120524,27.96504196482964,8440,364.69,0.6245365413158859,8.504476554622977,305.0796062199703,5,345.0,836.5450278866168,17.277747516513724
18173,IN,4,1,42867.594548590496,37688.918633231,4011660.019749157,69.6586863562142,44428.76365908888,44484.2761227992,0.09756513916254582,0.0,0.9024348608374543,276.879952130303,139.26551182618644,1.326928466778213,1.1431814850872617,0.998752087961214,615.3948170853829,93.58257821539142,63898,384.843,0.6708753724465633,181.00546549167896,394.16151606341026,44,138.0,1024.2138120309066,108.75641786828885
18175,IN,5,4,14246.429661113607,11135.599315516152,314618.5643985831,19.665629105693725,12334.892788807127,14420.641185178403,0.6051394948986095,0.0,0.3948605051013905,233.10149199429384,115.27084651047944,1.4892139612615394,1.133806617959507,0.8553636853183049,724.4329476847952,22.08402890285917,28182,513.687,0.5055152104575121,38.28329139280092,572.4740424057183,18,765.0,1114.4413668356767,24.885721632452665
18177,IN,7,2,43187.20779767299,32041.615473596226,1419127.6705935118,105.26909871341961,34753.41758884252,41635.028875538716,0.1260951431657317,0.5663019502112333,0.30760290662303497,295.63,112.89,1.18,0.936,0.834715827692406,410.25532017942055,32.85990789777284,66553,401.754,0.6489145162152419,262.0237725409569,633.7338184681677,54,345.0,1577.4175701254192,68.14723554135573
18179,IN,4,1,18368.124619252772,15214.600722676045,660187.6906218885,42.64426138109562,12453.763145051451,18566.85910219396,0.035683646252211654,0.32959271158550546,0.6347236421622829,223.7294192165228,104.9251980259288,1.0035219315686625,0.8268009605894071,0.6707522837602536,430.7291069038293,35.94203024569556,28180,368.087,0.6518142164390622,115.8537557183373,565.1805300237215,24,765.0,1535.4536564011266,32.49957074508889
18181,IN,8,4,17221.672124211895,13794.839951012182,469941.3863802621,19.14356036340591,8330.17587124419,17366.906834653113,0.23423554914478056,0.06933124677953653,0.6964332040756828,387.68571203908465,151.88650822106408,1.3292321866534742,0.970705556721999,0.47965800418889487,899.6065411704803,27.287790813272597,24688,505.139,0.6975725909029445,37.89760910047712,646.2466151824796,24,345.0,1279.3441313826088,26.64876181881284
18183,IN,8,4,24393.915420594225,18983.397265122723,710890.3012172555,36.82058143832029,23487.87752484614,23563.701285316165,0.2905722527884601,0.12954686233575902,0.5798808848757809,220.21157073976497,108.23908156747224,1.0574812878724305,0.8464155595422637,0.996782179524688,662.5076103552982,29.14211552185248,34191,335.568,0.7134601333858098,109.72614027058685,577.1921547090064,19,765.0,1720.045280566104,42.26307516756271
39001,OH,4,2,14495.664115858428,12021.689786309507,404232.7005554564,15.719381450586361,12890.067953293066,14641.723082872977,0.15792269294809302,0.0,0.842077307051907,291.9321159790871,145.05292799302688,1.237704446801634,0.9981872482495568,0.8803655061862976,922.1523226868264,27.886456068833787,27477,583.872,0.5275562876536167,26.922649913998892,858.9108213162052,31,345.0,1471.0601318717206,16.87679763266354
39003,OH,5,4,41228.58095834871,35165.904833266286,1232830.4964158814,76.76795776856308,34948.537904516335,41396.12322052581,0.27620954868001635,0.0,0.7237904513199838,262.4533084981124,144.26626629375423,1.1769989381244033,0.9706965169616959,0.8442466391922296,537.0545492774859,29.90232668112812,102206,402.545,0.40338709036992654,190.7065241614306,642.6475969502463,41,345.0,1596.4615060434146,64.15425989920978
39005,OH,6,4,27567.71475930167,23543.95479787296,747454.408444131,34.13391754444862,16951.051801157475,27813.91423287123,0.13779903984987618,0.0,0.8622009601501239,250.36287833143905,143.86304851018684,1.21002655796559,1.0281257277507425,0.6094450302548308,807.6340702295144,27.1133975003108,52447,422.987,0.5256299647129802,80.69732059010944,561.542983400365,15,138.0,1327.5655833403034,49.09279534109437
39007,OH,2,0,39681.7807611427,35377.93077167169,898790.5778162181,51.28796174827207,13761.34647772104,40530.022449928656,0.0,0.0,1.0,1250.3168633834912,135.7359881916004,1.5827914090010586,1.07950861897642,0.33953463743381823,773.7055521119361,22.64995573727715,97574,702.067,0.40668396049298683,73.05280229418568,284.82728535459654,27,345.0,405.698153245483,139.3187478922209
39009,OH,4,2,25403.32781282789,18500.28401407138,659730.6251757573,28.5711146872727,17342.22800403372,25521.768859441727,0.2447510369266947,0.037711594601249045,0.7175373684720563,640.0461308500132,297.47433137570505,1.5539240527803606,1.2767273191759843,0.679507290405461,889.1262413413666,25.970244136384913,62431,503.644,0.4069024653269672,56.72878995336527,595.5887864950312,22,345.0,1182.559082397549,42.65246154536159
39011,OH,12,3,43822.39186160791,26494.119106973027,1375636.5152096811,39.61523938811439,33040.98800861363,42970.75760730041,0.06575734603612662,0.40216974754257095,0.5320729064213024,357.69303542970647,132.52094518071928,1.2201834546997108,0.9472188522124463,0.7689179769779115,1106.200354673504,31.391178271463865,46422,401.388,0.9440005140150771,98.69562465274096,483.8992245712868,27,765.0,1205.5647517396803,90.56098798346412
