fipsCode,hour,u_mean,u_max,u_p90,u_p95,u_f40,u_f50,u_f60,u_f70
18153,60,38.275983933673466,43.306383999999994,41.60634,42.031351,0.37244897959183676,0.0,0.0,0.0
18155,60,32.53400851086957,36.215411,34.9537994,35.480589349999995,0.0,0.0,0.0,0.0
18157,60,45.695659986238525,48.518361,47.556494,47.82827734999999,1.0,0.0,0.0,0.0
18159,60,51.864440963963965,55.788286,54.401407999999996,54.9047105,1.0,0.8018018018018018,0.0,0.0
18161,60,45.075650986486494,51.67239,47.883081399999995,48.5877049,1.0,0.02702702702702703,0.0,0.0
18163,60,27.80014801010101,30.623160999999996,29.8939316,30.220519,0.0,0.0,0.0,0.0
18165,60,43.58081849074073,46.102509,44.916952,45.0802457,1.0,0.0,0.0,0.0
18167,60,41.070108832402234,45.341963,44.357727000000004,44.8968199,0.6033519553072626,0.0,0.0,0.0
18169,60,51.657236806451614,59.009421999999994,56.8508135,57.829457250000004,1.0,0.6666666666666666,0.0,0.0
18171,60,47.12460023076923,50.307881,49.3795675,49.815763,1.0,0.03205128205128205,0.0,0.0
18173,60,26.540954896341468,28.274416,27.7912456,28.140202,0.0,0.0,0.0,0.0
18175,60,33.15200780841121,37.423337,36.3518619,36.686278449999996,0.0,0.0,0.0,0.0
18177,60,52.290365764367806,57.734389,55.9202631,56.7479161,1.0,0.7931034482758621,0.0,0.0
18179,60,63.6672829691358,67.241214,65.7849921,66.1876341,1.0,1.0,0.9938271604938271,0.0
18181,60,48.89833171621623,49.88287,49.500360099999995,49.61332355,1.0,0.0,0.0,0.0
18183,60,51.123728138888886,58.562042,56.1103996,57.19865144999999,1.0,0.5972222222222222,0.0,0.0
39001,60,44.82274759349594,49.592073,48.473623,48.77560449999999,0.9227642276422764,0.0,0.0,0.0
39003,60,63.06843682857143,66.726727,65.7603862,66.3307957,1.0,1.0,0.96,0.0
39005,60,51.46710030645161,59.412064,57.186348499999994,57.85182625,1.0,0.5860215053763441,0.0,0.0
39007,60,27.688444650082918,36.081196999999996,34.560105,35.273676099999996,0.0,0.0,0.0,0.0
39009,60,34.686484695852535,38.452311,36.886481,37.1459614,0.0,0.0,0.0,0.0
39011,60,60.20451124431818,63.326639,61.805547,62.3088495,1.0,1.0,0.5454545454545454,0.0
39013,60,40.444507696969694,45.543284,43.552443,43.932716,0.6060606060606061,0.0,0.0,0.0
39015,60,45.34532360093897,52.544781,48.4467802,50.034979199999995,1.0,0.051643192488262914,0.0,0.0
39017,60,43.02649601970443,46.14724699999999,44.4874672,44.8252391,1.0,0.0,0.0,0.0
39019,60,36.41802500578035,38.631263,37.7320292,38.0094048,0.0,0.0,0.0,0.0
39021,60,52.388554952127656,56.526463,55.3677488,55.721179,1.0,0.8670212765957447,0.0,0.0
39023,60,48.16558871176471,50.486833,49.88287,50.0640589,1.0,0.058823529411764705,0.0,0.0
39025,60,44.604787597014926,50.039453,47.064375999999996,47.489387,1.0,0.004975124378109453,0.0,0.0
39027,60,48.038698465909086,54.669836000000004,52.130954499999994,53.02012224999999,1.0,0.26136363636363635,0.0,0.0
39029,60,35.08451216521739,38.362835000000004,37.761108899999996,37.960193,0.0,0.0,0.0,0.0
39031,60,35.88299299180328,42.098458,39.8660318,40.8838213,0.0942622950819672,0.0,0.0,0.0
39033,60,63.046769385057466,66.65962,65.3420859,65.78387365,1.0,1.0,0.8908045977011494,0.0
39035,60,34.02672498720292,53.01452999999999,45.7848692,48.7353403,0.2522851919561243,0.029250457038391225,0.0,0.0
39037,60,58.554700822393826,61.44764299999999,60.333666799999996,60.7161767,1.0,1.0,0.16216216216216217,0.0
39039,60,55.10086942307692,62.208189000000004,58.0565026,58.58329255,1.0,0.945054945054945,0.02197802197802198,0.0
39041,60,50.87284164102563,58.494935000000005,55.9046048,56.94923709999999,1.0,0.3230769230769231,0.0,0.0
39043,60,48.11045570588235,57.108057,55.5847281,56.1439531,0.8529411764705882,0.49264705882352944,0.0,0.0
39045,60,48.90731603196347,52.880316,51.229483800000004,52.007925,1.0,0.3242009132420091,0.0,0.0
39047,60,51.638520553672315,56.302773,55.5959126,55.841971599999994,1.0,0.6779661016949152,0.0,0.0
39049,60,47.317259440677965,51.605283,49.323645,50.464464,1.0,0.059322033898305086,0.0,0.0
39051,60,51.85494589444443,55.810655,54.540095799999996,54.83424815,1.0,0.8055555555555556,0.0,0.0
39053,60,31.335147160804016,34.627212,33.4237598,33.9807479,0.0,0.0,0.0,0.0
39055,60,29.460096585635355,33.128489,31.428445,32.144253,0.0,0.0,0.0,0.0
39057,60,47.03547767027027,49.703917999999994,48.809158,49.0283742,1.0,0.0,0.0,0.0
39059,60,36.14561972,39.749713,38.7520556,39.24864739999999,0.0,0.0,0.0,0.0
39061,60,42.859004,46.863054999999996,45.2591977,45.46163715,0.8820224719101124,0.0,0.0,0.0
39063,60,65.07324508154507,68.314926,67.733332,67.934653,1.0,1.0,1.0,0.0
39065,60,64.19781188613861,67.666225,66.9437063,67.28483354999999,1.0,1.0,0.9356435643564357,0.0
39067,60,35.234733704545455,40.107617,37.9937465,38.972390250000004,0.005681818181818182,0.0,0.0,0.0
39069,60,58.50947485000001,62.991104,62.031473899999995,62.25404545,1.0,1.0,0.3888888888888889,0.0
39071,60,52.75368312552301,56.996212,55.9940808,56.4638298,1.0,0.8619246861924686,0.0,0.0
39073,60,40.341870138888886,48.026242999999994,43.565864399999995,44.6999727,0.4888888888888889,0.0,0.0,0.0
39075,60,39.113056846153846,44.849845,42.6957103,43.3466482,0.3791208791208791,0.0,0.0,0.0
39077,60,59.60693440465116,62.72267599999999,61.228426799999994,61.65120089999999,1.0,1.0,0.4697674418604651,0.0
39079,60,35.38466835911602,41.293174,39.168119000000004,39.883927,0.049723756906077346,0.0,0.0,0.0
39081,60,34.68728156179775,37.848348,36.8104264,37.247740349999994,0.0,0.0,0.0,0.0
39083,60,45.25248700000001,49.65918,48.473623,48.876265000000004,1.0,0.0,0.0,0.0
39085,60,27.515586690697674,33.665345,32.8869038,33.128489,0.0,0.0,0.0,0.0
39087,60,26.623044246231153,31.942932000000003,29.8268246,30.580659899999997,0.0,0.0,0.0,0.0
39089,60,49.33926538644067,53.059267999999996,51.4889642,52.2293781,1.0,0.488135593220339,0.0,0.0
39091,60,56.251100609999995,59.367326,58.302561600000004,58.875208,1.0,1.0,0.0,0.0
39093,60,46.60831885642318,60.552882999999994,58.8617866,59.9131296,0.7556675062972292,0.4282115869017632,0.037783375314861464,0.0
39095,60,49.91929461685823,58.025186,53.864552,55.564595999999995,0.9808429118773946,0.5287356321839081,0.0,0.0
39097,60,48.67919411,51.560545,50.374987999999995,50.7351289,1.0,0.19,0.0,0.0
39099,60,30.426718345744682,35.387758,33.5400786,34.27490025,0.0,0.0,0.0,0.0
39101,60,61.34801095977012,66.63725099999999,63.326639,65.38794234999999,1.0,1.0,0.7183908045977011,0.0
39103,60,55.87456642857143,59.412064,58.454670799999995,58.785732,1.0,0.9841269841269841,0.0,0.0
39105,60,31.952363254054056,37.333861,35.0656444,36.0990922,0.0,0.0,0.0,0.0
39107,60,60.09149522815534,63.729281,62.297664999999995,63.102948999999995,1.0,1.0,0.5388349514563107,0.0
39109,60,54.991898761363636,58.875208,57.2758245,58.047554999999996,1.0,1.0,0.0,0.0
39111,60,42.51810044,46.505151,44.67760369999999,45.793816799999995,1.0,0.0,0.0,0.0
39113,60,49.64374539000001,58.651517999999996,56.161848299999996,57.49615915,1.0,0.42,0.0,0.0
39115,60,40.33295524210527,43.709025999999994,42.635313999999994,42.814265999999996,0.5894736842105263,0.0,0.0,0.0
39117,60,52.80145579661017,61.156845999999994,57.9401838,59.3717998,1.0,0.7175141242937854,0.02824858757062147,0.0
39119,60,40.1080026724138,47.892029,44.5433897,45.935859949999994,0.4517241379310345,0.0,0.0,0.0
39121,60,41.5074793045977,45.699867,44.6395764,44.984058999999995,0.7068965517241379,0.0,0.0,0.0
39123,60,49.19773199609375,55.005371,53.752707,54.311932,0.9296875,0.5,0.0,0.0
39125,60,60.28091018579234,63.572698,62.7584664,63.111896599999994,1.0,1.0,0.5191256830601093,0.0
39127,60,43.24250807777778,53.215850999999994,49.842605799999994,51.9050276,0.7166666666666667,0.1,0.0,0.0
39129,60,50.935998319248824,53.551386,52.3568814,52.871368399999994,1.0,0.7511737089201878,0.0,0.0
39131,60,47.98138473655914,54.021135,52.3546445,53.210258749999994,0.978494623655914,0.3709677419354839,0.0,0.0
39133,60,33.27114221363636,38.072038,36.351861899999996,36.842861449999994,0.0,0.0,0.0,0.0
39135,60,51.441779204419895,57.958079,56.683046,57.242270999999995,1.0,0.5966850828729282,0.0,0.0
39137,60,62.85762859905661,65.787229,64.6643052,65.0020771,1.0,1.0,0.8915094339622641,0.0
39139,60,52.483830605504586,62.901628,58.4792767,60.64347745,1.0,0.6651376146788991,0.06422018348623854,0.0
39141,60,51.28096941254125,55.609334,54.486410199999995,54.8241821,0.9867986798679867,0.7722772277227723,0.0,0.0
39143,60,56.396239145945934,60.642359,59.0228434,59.523908999999996,1.0,1.0,0.032432432432432434,0.0
39145,60,38.569384003831416,48.518361,45.230118,46.326199,0.41379310344827586,0.0,0.0,0.0
39147,60,62.7600192892562,66.726727,65.4762999,66.18651564999999,1.0,1.0,0.9669421487603306,0.0
39149,60,57.46763224712643,61.06737,59.651412300000004,59.934380149999996,1.0,1.0,0.04597701149425287,0.0
39151,60,38.356115458498024,46.572258,42.0895104,44.1519322,0.17391304347826086,0.0,0.0,0.0
39153,60,42.51775517934783,51.73949699999999,48.0016371,50.237418649999995,0.6847826086956522,0.05434782608695652,0.0,0.0
39155,60,26.549490539855075,32.188991,28.654688999999998,29.62214825,0.0,0.0,0.0,0.0
39157,60,34.704698216,38.787845999999995,36.03869589999999,36.52074784999999,0.0,0.0,0.0,0.0
39159,60,53.578410477157355,61.29106,59.0138958,59.9086558,1.0,0.8020304568527918,0.04060913705583756,0.0
39161,60,63.26453065921787,66.23460899999999,64.8969428,65.17431839999999,1.0,1.0,0.9162011173184358,0.0
39163,60,34.594220849162014,40.331307,39.168119000000004,39.593129999999995,0.01675977653631285,0.0,0.0,0.0
39165,60,44.77861038690476,47.601232,46.5409414,47.0106904,1.0,0.0,0.0,0.0
39167,60,41.82717264598539,46.08014,45.051166,45.4247283,0.7846715328467153,0.0,0.0,0.0
39169,60,48.340610640495875,57.555437,53.1845344,56.32178665,1.0,0.30991735537190085,0.0,0.0
39171,60,49.21759937037037,54.669836000000004,51.9721346,53.4484886,1.0,0.36507936507936506,0.0,0.0
39173,60,57.812269305147055,63.237162999999995,61.44540609999999,62.12654215,1.0,0.9963235294117647,0.21691176470588236,0.0
39175,60,66.13046887777779,68.38203299999999,67.60135489999999,67.77918844999999,1.0,1.0,1.0,0.0
42001,60,28.72945116888889,30.86922,30.108674,30.309995,0.0,0.0,0.0,0.0
42003,60,38.80785305590062,45.230118,41.9620071,42.72143465,0.41304347826086957,0.0,0.0,0.0
42005,60,32.01971417301038,43.753764,40.19261919999999,41.5750234,0.10380622837370242,0.0,0.0,0.0
42007,60,31.538783279792746,35.768031,33.956142,34.246939,0.0,0.0,0.0,0.0
42009,60,26.913313188636362,42.5011,35.3922318,37.224252899999996,0.004545454545454545,0.0,0.0,0.0
42011,60,27.49496998930481,34.314046,31.980959300000002,32.61512045,0.0,0.0,0.0,0.0
42013,60,38.233214633928576,52.164508,44.252592700000015,47.2164852,0.24107142857142858,0.017857142857142856,0.0,0.0
42015,60,25.506569618395304,34.403522,29.370497,30.7909285,0.0,0.0,0.0,0.0
42017,60,19.651711063670408,21.653191999999997,20.9910696,21.1543633,0.0,0.0,0.0,0.0
42019,60,31.029477446685878,39.749713,36.304887,37.3383348,0.0,0.0,0.0,0.0
42021,60,45.80101055149502,55.497489,51.985556,53.23822,0.8504983388704319,0.24584717607973422,0.0,0.0
42023,60,27.968490832369937,34.89564,32.5334736,33.47744539999999,0.0,0.0,0.0,0.0
42025,60,21.560558023529413,26.820431,25.013015799999998,25.6840858,0.0,0.0,0.0,0.0
42027,60,28.163080438923394,51.73949699999999,38.586525,42.7203162,0.07867494824016563,0.006211180124223602,0.0,0.0
42029,60,27.207007990909094,31.406076,30.133279899999998,30.63546395,0.0,0.0,0.0,0.0
42031,60,24.99798584269663,35.029854,28.216256599999998,29.9252482,0.0,0.0,0.0,0.0
42033,60,35.37105938522954,51.873711,42.27741,43.798502,0.18562874251497005,0.007984031936127744,0.0,0.0
42035,60,26.42162205115089,37.177278,30.578422999999997,33.240334000000004,0.0,0.0,0.0,0.0
42037,60,27.728988700934575,30.824482,29.1177273,29.51254015,0.0,0.0,0.0,0.0
42039,60,27.03984385054945,34.403522,31.352390399999997,32.37465369999999,0.0,0.0,0.0,0.0
42041,60,28.68870466942149,34.627212,32.7437422,33.2761244,0.0,0.0,0.0,0.0
42043,60,33.64812367782427,36.975957,35.7188192,36.215411,0.0,0.0,0.0,0.0
42045,60,22.8351140375,24.538793000000002,24.274838799999998,24.406815899999998,0.0,0.0,0.0,0.0
42047,60,25.878744728260866,38.676001,31.860166699999997,35.45374655,0.0,0.0,0.0,0.0
42049,60,24.543273293178522,35.7904,33.016644,34.135093999999995,0.0,0.0,0.0,0.0
42051,60,31.16218174193548,40.890532,36.819374,37.982562,0.008797653958944282,0.0,0.0,0.0
42053,60,20.76707187830688,25.120387,22.3287358,22.7537468,0.0,0.0,0.0,0.0
42055,60,31.228198786786784,36.752266999999996,35.003011199999996,35.7904,0.0,0.0,0.0,0.0
42057,60,30.137861358288763,34.940378,32.855587199999995,33.3544159,0.0,0.0,0.0,0.0
42059,60,40.70535636693549,44.312988999999995,42.970849,43.298554849999995,0.6370967741935484,0.0,0.0,0.0
42061,60,31.077459247422677,39.81682,35.6025004,37.228726699999996,0.0,0.0,0.0,0.0
42063,60,41.17428806128133,51.582913999999995,47.467017999999996,49.18272029999999,0.6183844011142061,0.025069637883008356,0.0,0.0
42065,60,30.680869913194442,40.286569,34.627212,36.37758625,0.003472222222222222,0.0,0.0,0.0
42067,60,25.762245717647055,32.949537,31.186859799999997,32.06931684999999,0.0,0.0,0.0,0.0
42069,60,24.56050084729064,26.909907,26.149361,26.484896,0.0,0.0,0.0,0.0
42071,60,31.472175864928914,35.745661999999996,33.9069302,34.627212,0.0,0.0,0.0,0.0
42073,60,26.253702474683543,31.473183,28.6613997,29.62438515,0.0,0.0,0.0,0.0
42075,60,33.85505677215189,37.624658,35.618158699999995,36.0319852,0.0,0.0,0.0,0.0
42077,60,19.63729772,23.129545999999998,22.212417,22.44840995,0.0,0.0,0.0,0.0
42079,60,27.074722246192895,33.77719,29.258651999999998,30.013605749999996,0.0,0.0,0.0,0.0
42081,60,24.806322974452552,33.441655,28.3392861,29.645635699999996,0.0,0.0,0.0,0.0
42083,60,23.66240568213457,29.102068999999997,26.798061999999998,27.648083999999997,0.0,0.0,0.0,0.0
42085,60,27.332357239057238,29.795507999999998,28.9991716,29.2407568,0.0,0.0,0.0,0.0
42087,60,24.743203640883976,32.188991,29.594186999999998,30.153412,0.0,0.0,0.0,0.0
42089,60,19.94328907037037,25.724349999999998,23.500871399999998,24.453790799999997,0.0,0.0,0.0,0.0
42091,60,21.248641744075826,23.397974,22.458476,22.6933505,0.0,0.0,0.0,0.0
42093,60,27.240968199999998,29.325758999999998,27.9209858,28.1692817,0.0,0.0,0.0,0.0
42095,60,14.81582582208589,17.00044,16.342791400000003,16.6850371,0.0,0.0,0.0,0.0
42097,60,29.144580701421802,35.074591999999996,31.786349,32.904799,0.0,0.0,0.0,0.0
42099,60,29.38053083127572,34.023249,32.65874,33.0792772,0.0,0.0,0.0,0.0
42101,60,19.895060758064513,21.071597999999998,20.4407922,20.533623549999998,0.0,0.0,0.0,0.0
42103,60,21.44639287755102,26.037516,23.5277142,24.1987842,0.0,0.0,0.0,0.0
42105,60,25.780791611814347,31.227124,28.3281016,28.8045613,0.0,0.0,0.0,0.0
42107,60,26.552134196480935,33.195595999999995,30.712637,31.406076,0.0,0.0,0.0,0.0
42109,60,27.861062084507036,32.278467,31.7617431,32.03128955,0.0,0.0,0.0,0.0
42111,60,25.527445808917197,38.899691,32.233729,34.3028615,0.0,0.0,0.0,0.0
42113,60,30.043393040816323,34.828533,33.173227,33.9673265,0.0,0.0,0.0,0.0
42115,60,21.75100275068493,24.069043999999998,23.174283999999997,23.4606072,0.0,0.0,0.0,0.0
42117,60,24.674441484969936,34.00088,29.191545,30.068409799999998,0.0,0.0,0.0,0.0
42119,60,23.820410151079138,28.766533999999996,27.4959748,28.1648079,0.0,0.0,0.0,0.0
42121,60,23.50311583164983,28.498106,27.0843852,27.589924599999996,0.0,0.0,0.0,0.0
42123,60,20.980418776649746,26.596741,22.901382199999997,23.809563599999997,0.0,0.0,0.0,0.0
42125,60,38.792223847184985,42.72479,41.360281,41.583971,0.3699731903485255,0.0,0.0,0.0
42127,60,20.74117786280488,26.641479,23.420343,24.426948,0.0,0.0,0.0,0.0
42129,60,41.30232945353982,49.055217,46.460412999999996,47.25339405,0.7079646017699115,0.0,0.0,0.0
42131,60,26.564192848314608,33.575869,30.9855388,31.4575247,0.0,0.0,0.0,0.0
42133,60,29.778974391304345,34.537735999999995,31.696872999999997,32.65874,0.0,0.0,0.0,0.0
54001,60,32.814113864864865,36.125935,35.2602547,35.454865,0.0,0.0,0.0,0.0
54003,60,34.348734159420296,38.586524999999995,37.973614399999995,38.2800697,0.0,0.0,0.0,0.0
54005,60,35.71694644651163,41.449757,38.6581058,39.7631344,0.04186046511627907,0.0,0.0,0.0
54007,60,23.701018280542986,27.759929,26.015147,26.529633999999998,0.0,0.0,0.0,0.0
54009,60,33.76760328571428,37.647027,36.2467276,36.39324455,0.0,0.0,0.0,0.0
54011,60,28.83511994214876,32.300836,30.824482,31.383707,0.0,0.0,0.0,0.0
54013,60,31.545741268907562,37.669396,34.5243146,35.211042899999995,0.0,0.0,0.0,0.0
54015,60,24.360147424657537,30.063935999999998,26.3842355,27.35169475,0.0,0.0,0.0,0.0
54017,60,37.629131799999996,42.187934,39.951034,40.733948999999996,0.0962962962962963,0.0,0.0,0.0
54019,60,32.18946358450704,40.93527,38.0519059,38.62790765,0.014084507042253521,0.0,0.0,0.0
54021,60,30.91085119444444,35.477234,33.6675819,34.44490465,0.0,0.0,0.0,0.0
54023,60,35.205532487804874,44.715631,40.9621128,42.12082699999999,0.14634146341463414,0.0,0.0,0.0
54025,60,25.350097426914154,37.870717,31.831087,33.5535,0.0,0.0,0.0,0.0
54027,60,30.931044284132835,33.5535,32.43505,32.66992449999999,0.0,0.0,0.0,0.0
54029,60,33.138239589743584,36.058828,35.10143479999999,35.3027558,0.0,0.0,0.0,0.0
54031,60,32.54716129761904,38.944429,34.918009,35.887705149999995,0.0,0.0,0.0,0.0
54033,60,37.03863936263737,41.695816,39.062984699999994,39.939849499999994,0.04945054945054945,0.0,0.0,0.0
54035,60,33.882236578431375,37.80360999999999,35.5555255,36.47600985,0.0,0.0,0.0,0.0
54037,60,34.43478776136364,37.378599,35.56671,35.6405277,0.0,0.0,0.0,0.0
54039,60,30.442821775193796,39.861557999999995,34.403522,34.89564,0.0,0.0,0.0,0.0
54041,60,30.00495107738096,36.170673,34.6316858,35.3184141,0.0,0.0,0.0,0.0
54043,60,33.476290870967745,35.835138,35.365389,35.62822475,0.0,0.0,0.0,0.0
54045,60,33.53710387434555,41.718185000000005,35.141699,36.573314999999994,0.020942408376963352,0.0,0.0,0.0
54047,60,33.426875482142854,38.832584,35.589079,36.56995965,0.0,0.0,0.0,0.0
54049,60,39.0187141119403,43.641919,41.550417499999995,42.1812233,0.39552238805970147,0.0,0.0,0.0
54051,60,41.0467931438849,44.268251,43.149801,43.4898098,0.7122302158273381,0.0,0.0,0.0
54053,60,31.887428171122995,34.761426,33.182174599999996,33.7436365,0.0,0.0,0.0,0.0
54055,60,36.71110803999999,41.472125999999996,39.3381234,39.8906377,0.045714285714285714,0.0,0.0,0.0
54057,60,28.660859758620692,35.007484999999996,32.9182204,33.37007419999999,0.0,0.0,0.0,0.0
54059,60,30.385676783333327,35.432496,33.9829848,34.8084009,0.0,0.0,0.0,0.0
54061,60,38.84391189102564,44.51431,43.071509500000005,43.798502,0.4358974358974359,0.0,0.0,0.0
54063,60,29.085180404999996,36.573315,33.5445524,35.11150085,0.0,0.0,0.0,0.0
54065,60,30.8253857979798,35.208805999999996,32.8421658,33.5557369,0.0,0.0,0.0,0.0
54067,60,27.84272648561151,34.582474,30.7193477,31.355745749999997,0.0,0.0,0.0,0.0
54069,60,36.380636568181814,39.190487999999995,38.1123022,38.3270446,0.0,0.0,0.0,0.0
54071,60,34.31586585084745,45.565653,37.311491999999994,40.241831000000005,0.05423728813559322,0.0,0.0,0.0
54073,60,41.640482157894745,43.060325,42.44294059999999,42.6039974,0.9473684210526315,0.0,0.0,0.0
54075,60,28.512391153465344,41.874767999999996,36.6941076,37.758872,0.017326732673267328,0.0,0.0,0.0
54077,60,29.921812960714288,39.27996399999999,34.6070799,35.56782845,0.0,0.0,0.0,0.0
54079,60,29.73927907534247,34.918009,32.681109,32.83209975,0.0,0.0,0.0,0.0
54081,60,39.556281841085266,44.581416999999995,42.0939842,42.8433457,0.5426356589147286,0.0,0.0,0.0
54083,60,36.21089662131519,46.326199,41.248436,42.590576,0.17233560090702948,0.0,0.0,0.0
54085,60,39.30380912690355,43.17217,42.129774600000005,42.630840199999994,0.4263959390862944,0.0,0.0,0.0
54087,60,31.895492429951688,37.289123000000004,35.835138,36.3652833,0.0,0.0,0.0,0.0
54089,60,29.866629948717954,41.270804999999996,36.45028549999999,38.564156,0.02564102564102564,0.0,0.0,0.0
54091,60,33.25315889333333,38.139145,36.4435748,37.0050367,0.0,0.0,0.0,0.0
54093,60,37.1437245,44.156406000000004,42.8612409,43.2862519,0.2777777777777778,0.0,0.0,0.0
54095,60,41.00277644642857,43.261646,42.630840199999994,42.970849,0.7767857142857143,0.0,0.0,0.0
54097,60,33.013144088435375,38.362835000000004,35.7993476,36.425679599999995,0.0,0.0,0.0,0.0
54099,60,29.760872129032258,35.633817,34.144041599999994,35.003011199999996,0.0,0.0,0.0,0.0
54101,60,26.216280025210082,36.260149,30.987775699999997,32.42051015,0.0,0.0,0.0,0.0
54103,60,42.4554790131579,44.693262,43.8857411,44.390162049999994,1.0,0.0,0.0,0.0
54105,60,36.98189163265306,40.532628,39.112196499999996,39.82017535,0.030612244897959183,0.0,0.0,0.0
54107,60,38.99275708641976,44.827476,41.2842264,41.75285695,0.4567901234567901,0.0,0.0,0.0
54109,60,35.73344189814815,44.491941,39.649052499999996,40.7003955,0.08333333333333333,0.0,0.0,0.0
18001,61,56.497550687074835,60.105503,58.8438914,59.4456175,1.0,1.0,0.006802721088435374,0.0
18003,61,51.06865920415225,57.600175,56.043292599999994,56.772521999999995,1.0,0.5155709342560554,0.0,0.0
18005,61,39.07391355428571,47.265696999999996,44.693262,45.983953299999996,0.3485714285714286,0.0,0.0,0.0
18007,61,49.55410961142857,51.202641,50.2765644,50.3369607,1.0,0.3314285714285714,0.0,0.0
18009,61,56.64649946478874,59.121266999999996,58.629149,58.7745475,1.0,1.0,0.0,0.0
18011,61,45.58459942076503,51.180271999999995,48.026243,49.6390479,1.0,0.03278688524590164,0.0,0.0
18013,61,39.68853717424243,46.863054999999996,45.0019542,45.860923799999995,0.553030303030303,0.0,0.0,0.0
18015,61,48.455052509433955,50.486833,49.6412848,50.0215578,1.0,0.05660377358490566,0.0,0.0
18017,61,50.56922548333332,53.417171999999994,52.1018748,52.457541899999995,1.0,0.6111111111111112,0.0,0.0
18019,61,27.41519156329114,32.256098,30.3055212,30.8289558,0.0,0.0,0.0,0.0
18021,61,36.57112196078431,39.27996399999999,38.295728,38.7610032,0.0,0.0,0.0,0.0
18023,61,46.45739695505619,48.205194999999996,47.556494,47.76117035,1.0,0.0,0.0,0.0
18025,61,21.512234404411764,24.807221,23.3420515,23.890092,0.0,0.0,0.0,0.0
18027,61,25.859392481481482,31.070541,28.860483799999997,29.7820866,0.0,0.0,0.0,0.0
18029,61,38.1098280530303,41.024746,40.1031432,40.3469653,0.11363636363636363,0.0,0.0,0.0
18031,61,35.518359614906835,42.635313999999994,39.727344,40.801056,0.08074534161490683,0.0,0.0,0.0
18033,61,44.85138286875,48.652575,46.6908137,47.22207744999999,1.0,0.0,0.0,0.0
18035,61,50.78841975294118,57.175164,54.5602279,55.6115709,1.0,0.6,0.0,0.0
18037,61,23.725363766304348,28.699427,27.3953143,28.0305939,0.0,0.0,0.0,0.0
18039,61,54.08324698058252,55.564595999999995,54.9718175,55.184323,1.0,1.0,0.0,0.0
18041,61,38.776300709677415,41.270804999999996,40.3044642,40.675789599999995,0.15053763440860216,0.0,0.0,0.0
18043,61,30.64690655384615,32.748216,32.448471399999995,32.5424212,0.0,0.0,0.0,0.0
18045,61,42.70216388505747,48.384147,45.7759216,47.04312545,0.9080459770114943,0.0,0.0,0.0
18047,61,38.80566083233533,45.498546,42.688999599999995,43.9192946,0.25149700598802394,0.0,0.0,0.0
18049,61,50.88906075925926,53.394802999999996,52.3859611,52.7617603,1.0,0.7839506172839507,0.0,0.0
18051,61,31.093014041860464,34.112725,33.1195414,33.5378417,0.0,0.0,0.0,0.0
18053,61,55.59596258659216,60.351562,59.009421999999994,59.57535769999999,1.0,1.0,0.027932960893854747,0.0
18055,61,31.573988753246752,36.193042,34.694319,35.1976215,0.0,0.0,0.0,0.0
18057,61,45.8792046724138,50.173666999999995,47.804789899999996,48.624613749999995,1.0,0.011494252873563218,0.0,0.0
18059,61,46.83255181818181,54.647467,52.4664895,53.44513325,1.0,0.25,0.0,0.0
18061,61,28.23990382857143,33.016644,32.054777,32.4149179,0.0,0.0,0.0,0.0
18063,61,51.051306592178776,56.548832,54.18219179999999,55.0366876,1.0,0.659217877094972,0.0,0.0
18065,61,42.674757562130175,46.415675,44.201144,44.773790399999996,1.0,0.0,0.0,0.0
18067,61,50.7652221953125,55.47512,53.394802999999996,54.16205969999999,1.0,0.6015625,0.0,0.0
18069,61,58.462313541666674,60.821311,60.2374801,60.5819627,1.0,1.0,0.16071428571428573,0.0
18071,61,27.13615053881278,33.150858,31.3702856,31.9675379,0.0,0.0,0.0,0.0
18073,61,51.7740426733871,53.394802999999996,52.7751817,53.04249125,1.0,0.9758064516129032,0.0,0.0
18075,61,57.551489529411754,59.322587999999996,58.964684,59.06646295,1.0,1.0,0.0,0.0
18077,61,26.40068329411765,31.428445,29.097595199999997,29.826824600000002,0.0,0.0,0.0,0.0
18079,61,26.431873185185182,34.627212,30.7305322,31.67114865,0.0,0.0,0.0,0.0
18081,61,53.64826469064748,56.369879999999995,55.7614432,56.0589509,1.0,0.9064748201438849,0.0,0.0
18083,61,30.220024110619466,34.067987,32.323205,33.0278285,0.0,0.0,0.0,0.0
18085,61,52.48189110655737,56.526463,53.5670443,54.62174265,1.0,1.0,0.0,0.0
18087,61,50.74210276470587,54.289562999999994,53.3523019,53.667704799999996,1.0,0.6411764705882353,0.0,0.0
18089,61,45.438084862318846,53.23822,51.67238999999999,52.43852825,0.9710144927536232,0.2463768115942029,0.0,0.0
18091,61,42.57508976923077,50.240774,46.795948,47.9233456,0.717948717948718,0.003663003663003663,0.0,0.0
18093,61,25.080285062176163,30.958696,29.137859400000004,30.023671799999995,0.0,0.0,0.0,0.0
18095,61,46.44454927040815,51.828973,49.994715,50.70493075,1.0,0.10204081632653061,0.0,0.0
18097,61,52.75210967428572,57.421223,56.7412054,56.980553699999994,1.0,0.7942857142857143,0.0,0.0
18099,61,51.1699912979798,53.148744,52.5738607,52.83893335,1.0,0.8484848484848485,0.0,0.0
18101,61,21.192672167832164,25.187493999999997,24.3195768,24.6014262,0.0,0.0,0.0,0.0
